"","Transaction_ID","Transaction_Date","Customer_ID","Product_Category","Product_ID","Quantity","Unit_Price","Discount","Region","Sales_Channel","Delivery_Time","Total_Price","Price_per_Unit","Efficiency","Feature_Interaction","Cross_Term","ID_Prefix","ID_Length","ID_HasPattern","Discount_Level","Sales_Rank","Avg_Quantity_Region","Sum_Sales_Region","Count_Product_Region"
"122","1PaWvGiAokHB","2023-02-09","02kNipUny9","Groceries","P0253","3","13.11","0.07","East","Offline","10","36.58","12.19333333333333","0.3","0.21","Groceries_East","P0","5","true","2","208","2.936507936507936","4261.129999999999","126"
"123","cbrd5rqU41Jj","2021-08-06","bqJMsUqKEf","Groceries","P0389","5","7.01","0.21","North","Online","7","27.69","5.538","0.7142857142857143","1.05","Groceries_North","P0","5","true","3","278","2.99290780141844","4864.940000000003","141"
"124","zShwShp3PXj9","2023-08-01","W1oqpuRu63","Electronics","P0138","1","15.99","0.29","East","Offline","8","11.35","11.35","0.125","0.29","Electronics_East","P0","5","true","4","421","2.936507936507936","4261.129999999999","126"
"125","M10ng1IwHMVG","2022-08-08","x6YJJbNTKQ","Electronics","P0392","0","17.28","0.14","North","Offline","6","0","","0","0","Electronics_North","P0","5","true","2","475","2.99290780141844","4864.940000000003","141"
"126","uBc2nfj2Xck9","2024-03-16","2FQwpxz6IB","Clothing","P0495","4","25.38","0.27","North","Offline","2","74.11","18.5275","2","1.08","Clothing_North","P0","5","true","4","45","2.99290780141844","4864.940000000003","141"
"127","Rh6lda01A4Ty","2023-03-10","QDkUQ1IPME","Groceries","P0350","6","6.45","0.08","South","Offline","10","35.6","5.933333333333334","0.6","0.48","Groceries_South","P0","5","true","2","219","3.575221238938053","5036.29","113"
"128","RwKUpp870jmD","2024-10-07","aH0XG2YQgA","Books","P0062","4","14.49","0.09","East","Offline","10","52.74","13.185","0.4","0.36","Books_East","P0","5","true","2","114","2.936507936507936","4261.129999999999","126"
"129","WBSWLj2HAHhq","2022-08-26","A5H722gpjc","Books","P0055","3","12.44","0.28","South","Offline","9","26.87","8.956666666666667","0.3333333333333333","0.8400000000000001","Books_South","P0","5","true","4","288","3.575221238938053","5036.29","113"
"130","Vx4Wi6mRRjU6","2020-11-06","TYVW0hvsNk","Electronics","P0293","2","1.68","0.27","South","Online","4","2.45","1.225","0.5","0.54","Electronics_South","P0","5","true","4","471","3.575221238938053","5036.29","113"
"131","vEestyT5vJTY","2022-06-30","H1VhjUwNeY","Electronics","P0081","3","10.25","0.18","West","Online","10","25.22","8.406666666666666","0.3","0.54","Electronics_West","P0","5","true","3","306","3.116666666666667","4169.719999999999","120"
"132","odMT8EqozjNV","2021-04-18","8BTzXeZmpE","Groceries","P0390","5","8.11","0.17","South","Offline","2","33.66","6.731999999999999","2.5","0.8500000000000001","Groceries_South","P0","5","true","3","232","3.575221238938053","5036.29","113"
"133","vZPDoU9ib6DX","2022-03-21","SWDnu6zMN9","Groceries","P0325","0","10.39","0.1","North","Offline","8","0","","0","0","Groceries_North","P0","5","true","2","475","2.99290780141844","4864.940000000003","141"
"134","58kswFDCBC8h","2024-04-26","pgrao4LHkR","Books","P0071","4","7.06","0","West","Offline","8","28.24","7.06","0.5","0","Books_West","P0","5","true","1","274","3.116666666666667","4169.719999999999","120"
"135","KNkHl4fumjJd","2020-02-11","t7zeePWsAI","Groceries","P0277","1","11.07","0.1","East","Online","8","9.96","9.96","0.125","0.1","Groceries_East","P0","5","true","2","431","2.936507936507936","4261.129999999999","126"
"136","QKk1OIAc5Dz7","2022-01-29","VYl7kfBMV1","Home","P0416","5","10.84","0.23","East","Online","6","41.73","8.346","0.8333333333333334","1.15","Home_East","P0","5","true","4","164","2.936507936507936","4261.129999999999","126"
"137","2tV3y9n9QBhn","2023-06-28","8VedXktgYT","Home","P0480","1","23.6","0.02","South","Offline","2","23.13","23.13","0.5","0.02","Home_South","P0","5","true","1","324","3.575221238938053","5036.29","113"
"138","x2ZQHLvuynAG","2024-01-04","qtiwC54fTZ","Clothing","P0201","2","21.98","0.19","South","Offline","4","35.61","17.805","0.5","0.38","Clothing_South","P0","5","true","3","218","3.575221238938053","5036.29","113"
"139","lpY8l5hpUXf2","2024-08-19","z0mihMjctT","Electronics","P0241","0","10.73","0.03","West","Offline","4","0","","0","0","Electronics_West","P0","5","true","1","475","3.116666666666667","4169.719999999999","120"
"140","7g4JlLXtRK2O","2020-01-25","xWp4t6qBvN","Clothing","P0366","5","10.49","0.04","North","Offline","6","50.35","10.07","0.8333333333333334","0.2","Clothing_North","P0","5","true","1","122","2.99290780141844","4864.940000000003","141"
"141","HGZdJgXleURJ","2021-12-03","sk3LEiPDUw","Electronics","P0286","3","9.03","0.12","East","Online","8","23.84","7.946666666666666","0.375","0.36","Electronics_East","P0","5","true","2","317","2.936507936507936","4261.129999999999","126"
"142","f0PqNqOjjKno","2024-04-16","yUeNrqOIZf","Books","P0491","3","22.44","0.12","East","Offline","10","59.24","19.74666666666667","0.3","0.36","Books_East","P0","5","true","2","88","2.936507936507936","4261.129999999999","126"
"143","zrAaETj1wwtb","2023-06-15","Q2RAx1cIdd","Books","P0435","3","16.27","0.19","South","Online","1","39.54","13.18","3","0.5700000000000001","Books_South","P0","5","true","3","180","3.575221238938053","5036.29","113"
"144","JeFqxSwBaOx9","2021-06-09","TNHEQp6CUl","Books","P0027","2","9.21","0.27","West","Online","7","13.45","6.725","0.2857142857142857","0.54","Books_West","P0","5","true","4","403","3.116666666666667","4169.719999999999","120"
"145","UkCPTRWN3rQ6","2021-09-14","DisBvZ7A6p","Groceries","P0282","4","14.19","0.21","West","Offline","3","44.84","11.21","1.333333333333333","0.84","Groceries_West","P0","5","true","3","146","3.116666666666667","4169.719999999999","120"
"146","KQg3IUgUhdOV","2020-09-18","JpTLYzmZ9h","Clothing","P0047","2","10.76","0.14","North","Online","10","18.51","9.255","0.2","0.28","Clothing_North","P0","5","true","2","365","2.99290780141844","4864.940000000003","141"
"147","TkzUwXwuWnCv","2024-03-07","beGnG3hdY4","Clothing","P0343","7","17.18","0.15","East","Online","1","102.22","14.60285714285714","7","1.05","Clothing_East","P0","5","true","3","15","2.936507936507936","4261.129999999999","126"
"148","ilWJzX12QavR","2022-07-31","liCRXvQqqq","Electronics","P0319","0","24.1","0.23","East","Online","1","0","","0","0","Electronics_East","P0","5","true","4","475","2.936507936507936","4261.129999999999","126"
"149","1qOhdrPzACRS","2020-10-25","UdDDlchznV","Electronics","P0403","3","7.35","0.29","East","Online","7","15.66","5.22","0.4285714285714285","0.8699999999999999","Electronics_East","P0","5","true","4","385","2.936507936507936","4261.129999999999","126"
"150","uT5HvxoA6Q4d","2024-01-09","ZlCR4urRpH","Home","P0277","1","15.65","0.22","North","Online","1","12.21","12.21","1","0.22","Home_North","P0","5","true","4","415","2.99290780141844","4864.940000000003","141"
"151","VZbSsPUVfHtJ","2021-12-20","Vw0hSvnQJd","Books","P0199","2","4.27","0.04","South","Offline","3","8.2","4.1","0.6666666666666666","0.08","Books_South","P0","5","true","1","452","3.575221238938053","5036.29","113"
"152","sonvcAeTslrc","2021-01-03","cv9AhZ50IY","Home","P0472","2","11.8","0.05","West","Online","2","22.42","11.21","1","0.1","Home_West","P0","5","true","1","328","3.116666666666667","4169.719999999999","120"
"153","TvdHxKvgAMvy","2021-05-26","t9PIv3ddtp","Groceries","P0308","5","16.45","0.05","West","Online","4","78.14","15.628","1.25","0.25","Groceries_West","P0","5","true","1","39","3.116666666666667","4169.719999999999","120"
"154","SI3dtpX9pry4","2022-01-27","TdkXh4L5wd","Electronics","P0339","5","3.64","0.19","East","Offline","4","14.74","2.948","1.25","0.95","Electronics_East","P0","5","true","3","392","2.936507936507936","4261.129999999999","126"
"155","rBMzRrABC1g0","2023-10-24","ozCMsyJJ0P","Home","P0088","5","14.75","0.24","East","Offline","9","56.05","11.21","0.5555555555555556","1.2","Home_East","P0","5","true","4","101","2.936507936507936","4261.129999999999","126"
"156","NykunDd5Ly4o","2022-01-23","PYApLzGm0J","Home","P0370","3","8.09","0.21","East","Online","8","19.17","6.390000000000001","0.375","0.63","Home_East","P0","5","true","3","355","2.936507936507936","4261.129999999999","126"
"157","XF9Rjwmpc89c","2022-03-09","JGpi2AvHwV","Books","P0278","4","21.21","0.12","West","Offline","9","74.66","18.665","0.4444444444444444","0.48","Books_West","P0","5","true","2","41","3.116666666666667","4169.719999999999","120"
"158","DqJmYozHBi0y","2022-05-11","A5zt8aY7LD","Clothing","P0399","4","20.79","0.2","South","Online","3","66.53","16.6325","1.333333333333333","0.8","Clothing_South","P0","5","true","3","68","3.575221238938053","5036.29","113"
"159","S3C60vByLv8q","2023-06-01","tN6OJh4inW","Clothing","P0317","0","17.67","0.04","East","Offline","1","0","","0","0","Clothing_East","P0","5","true","1","475","2.936507936507936","4261.129999999999","126"
"160","ldoVNt44ixCR","2022-02-12","i8RcDHAHX9","Books","P0198","3","21.15","0.02","North","Offline","2","62.18","20.72666666666667","1.5","0.06","Books_North","P0","5","true","1","78","2.99290780141844","4864.940000000003","141"
"161","CvYNAyNUDKek","2023-05-22","5vyI8xT0Hb","Clothing","P0485","0","11.66","0.24","North","Offline","3","0","","0","0","Clothing_North","P0","5","true","4","475","2.99290780141844","4864.940000000003","141"
"162","CHCZAwV2tCBZ","2020-10-20","OnTihZC0AZ","Books","P0230","4","14.75","0.11","West","Online","10","52.51","13.1275","0.4","0.44","Books_West","P0","5","true","2","116","3.116666666666667","4169.719999999999","120"
"163","ayFn8FrcHewS","2021-08-29","mnyqlEfZZB","Groceries","P0305","4","9.07","0.01","North","Online","1","35.92","8.98","4","0.04","Groceries_North","P0","5","true","1","216","2.99290780141844","4864.940000000003","141"
"164","FWk9rdy9CqW7","2024-03-21","WQ1LiIJgck","Clothing","P0054","3","19.6","0","North","Online","7","58.8","19.6","0.4285714285714285","0","Clothing_North","P0","5","true","1","91","2.99290780141844","4864.940000000003","141"
"165","pqJtisKz710D","2022-02-02","vcRLieEJvx","Groceries","P0247","0","12.5","0.27","East","Offline","6","0","","0","0","Groceries_East","P0","5","true","4","475","2.936507936507936","4261.129999999999","126"
"166","h2MVx68cJUm0","2022-02-21","vSmGmBcWed","Groceries","P0262","2","12.61","0.22","West","Online","9","19.67","9.835","0.2222222222222222","0.44","Groceries_West","P0","5","true","4","352","3.116666666666667","4169.719999999999","120"
"167","OfguuGz4WsCa","2021-06-29","giQWIBNahl","Groceries","P0375","3","14.73","0.06","South","Offline","1","41.54","13.84666666666667","3","0.18","Groceries_South","P0","5","true","1","168","3.575221238938053","5036.29","113"
"168","8vIGKD7riwv6","2021-03-01","Lh1fleaBFm","Clothing","P0272","5","5.48","0.19","North","Online","6","22.19","4.438000000000001","0.8333333333333334","0.95","Clothing_North","P0","5","true","3","330","2.99290780141844","4864.940000000003","141"
"169","Kj9h6cmZVH1J","2021-04-15","PIezw6rGGi","Home","P0111","3","10.75","0.16","North","Online","8","27.09","9.03","0.375","0.48","Home_North","P0","5","true","3","285","2.99290780141844","4864.940000000003","141"
"170","R5VzCu6bKrEI","2020-07-06","zStFgqesJx","Clothing","P0463","3","10.86","0.26","West","Offline","2","24.11","8.036666666666667","1.5","0.78","Clothing_West","P0","5","true","4","315","3.116666666666667","4169.719999999999","120"
"171","Fi0QRepasHyn","2020-09-10","hGk0RoggCq","Clothing","P0070","7","7.98","0.2","West","Offline","3","44.69","6.384285714285714","2.333333333333333","1.4","Clothing_West","P0","5","true","3","148","3.116666666666667","4169.719999999999","120"
"172","bo9GgJrgy7nY","2020-09-24","sgSA2IKfbt","Books","P0413","6","10.52","0.15","West","Online","10","53.65","8.941666666666666","0.6","0.8999999999999999","Books_West","P0","5","true","3","109","3.116666666666667","4169.719999999999","120"
"173","vHfB6DC3yFlO","2021-10-01","jo7FWMSuJC","Electronics","P0064","4","10.41","0","East","Offline","1","41.64","10.41","4","0","Electronics_East","P0","5","true","1","165","2.936507936507936","4261.129999999999","126"
"174","FnE9BwYjOEAz","2023-12-04","A15eaI8YDC","Electronics","P0355","1","24.09","0.14","South","Offline","7","20.72","20.72","0.1428571428571428","0.14","Electronics_South","P0","5","true","2","343","3.575221238938053","5036.29","113"
"175","t4Vtm6LjZXqH","2020-02-10","mTI5cFqBar","Home","P0498","4","13.57","0.29","West","Offline","4","38.54","9.635","1","1.16","Home_West","P0","5","true","4","187","3.116666666666667","4169.719999999999","120"
"176","kBpb2VZiQiFu","2023-05-01","WwG7DNB7dv","Electronics","P0277","2","30.83","0.12","North","Online","1","54.26","27.13","2","0.24","Electronics_North","P0","5","true","2","106","2.99290780141844","4864.940000000003","141"
"177","Hwx8fwRSpgIc","2024-05-20","1bfU7mZFtV","Clothing","P0200","6","14.02","0.17","North","Offline","10","69.82","11.63666666666666","0.6","1.02","Clothing_North","P0","5","true","3","60","2.99290780141844","4864.940000000003","141"
"178","YXvJMLDwIz9q","2022-04-03","hROHc63MHv","Books","P0352","1","18.07","0.05","North","Online","2","17.17","17.17","0.5","0.05","Books_North","P0","5","true","1","375","2.99290780141844","4864.940000000003","141"
"179","bpcSn7xXvX6Y","2021-10-25","Ot0txvc6qE","Groceries","P0400","8","22.49","0.15","South","Offline","6","152.93","19.11625","1.333333333333333","1.2","Groceries_South","P0","5","true","3","2","3.575221238938053","5036.29","113"
"180","yUYvLwyqfExY","2023-01-26","UKggyAVZc1","Home","P0104","3","17.5","0.11","South","Online","6","46.73","15.57666666666667","0.5","0.33","Home_South","P0","5","true","2","139","3.575221238938053","5036.29","113"
"181","TvEk1FrNB9oo","2021-06-20","hOe7jBP9Nj","Groceries","P0264","3","6.58","0.14","East","Offline","10","16.98","5.66","0.3","0.42","Groceries_East","P0","5","true","2","377","2.936507936507936","4261.129999999999","126"
"182","XIgqtuJpJLP8","2020-12-13","7AMkKQHfhG","Clothing","P0479","3","4.97","0.04","West","Online","1","14.31","4.77","3","0.12","Clothing_West","P0","5","true","1","394","3.116666666666667","4169.719999999999","120"
"183","rDJXQMmrmVm0","2020-04-16","cO8LKPbUdr","Clothing","P0317","2","9.82","0.09","East","Online","1","17.87","8.935","2","0.18","Clothing_East","P0","5","true","2","369","2.936507936507936","4261.129999999999","126"
"184","WomybJGdxO17","2020-11-12","XCGGx6fdGb","Home","P0126","5","16.55","0.3","East","Offline","8","57.92","11.584","0.625","1.5","Home_East","P0","5","true","4","96","2.936507936507936","4261.129999999999","126"
"185","nJdRVLGcO5xq","2022-11-03","tHKKxIVI9z","Clothing","P0491","4","17.75","0.01","South","Offline","5","70.29","17.5725","0.8","0.04","Clothing_South","P0","5","true","1","59","3.575221238938053","5036.29","113"
"186","SBLQBgJnS35A","2020-06-10","f0tZDm9Dbb","Clothing","P0345","4","-0.69","0.14","West","Offline","2","-2.37","-0.5925","2","0.56","Clothing_West","P0","5","true","2","500","3.116666666666667","4169.719999999999","120"
"187","sPX5vaqPvy53","2021-09-27","2LNuHckq2L","Home","P0228","4","8.5","0.15","North","Online","2","28.9","7.225","2","0.6","Home_North","P0","5","true","3","270","2.99290780141844","4864.940000000003","141"
"188","iOM6TBHva4Xu","2021-12-06","3hOYBreqO9","Groceries","P0260","3","11.95","0.08","East","Offline","6","32.98","10.99333333333333","0.5","0.24","Groceries_East","P0","5","true","2","236","2.936507936507936","4261.129999999999","126"
"189","1LnkY8Ao8rF4","2024-06-18","Hove1DzZaH","Home","P0401","3","10.71","0.16","West","Online","4","26.99","8.996666666666666","0.75","0.48","Home_West","P0","5","true","3","287","3.116666666666667","4169.719999999999","120"
"190","3qYOvvZHha4F","2024-04-16","Eo8y8ll6q8","Books","P0082","6","21.47","0.15","South","Offline","3","109.5","18.25","2","0.8999999999999999","Books_South","P0","5","true","3","13","3.575221238938053","5036.29","113"
"191","3fBrllB8itPJ","2022-06-24","FyriaIGguB","Groceries","P0373","1","1.69","0.22","West","Offline","8","1.32","1.32","0.125","0.22","Groceries_West","P0","5","true","4","473","3.116666666666667","4169.719999999999","120"
"192","eb9uAdSKPf2K","2024-09-16","m769nsubP0","Books","P0275","5","18.72","0.29","South","Online","5","66.46","13.292","1","1.45","Books_South","P0","5","true","4","70","3.575221238938053","5036.29","113"
"193","hO1xLsWZE54x","2022-03-06","HSmlwGKHf4","Home","P0182","1","12.04","0.3","North","Online","9","8.43","8.43","0.1111111111111111","0.3","Home_North","P0","5","true","4","450","2.99290780141844","4864.940000000003","141"
"194","LoS5Bo5l7kIi","2021-09-21","xqPlMUFm8J","Books","P0165","1","9.54","0.24","North","Offline","3","7.25","7.25","0.3333333333333333","0.24","Books_North","P0","5","true","4","459","2.99290780141844","4864.940000000003","141"
"195","Kivg6peHKaXY","2022-11-26","5mi4Nr48hS","Electronics","P0128","3","12.58","0.08","East","Offline","2","34.72","11.57333333333333","1.5","0.24","Electronics_East","P0","5","true","2","225","2.936507936507936","4261.129999999999","126"
"196","FXmB2bYPVjqY","2023-03-07","GV2mFh8sTj","Groceries","P0366","3","17.57","0.3","North","Offline","1","36.9","12.3","3","0.8999999999999999","Groceries_North","P0","5","true","4","204","2.99290780141844","4864.940000000003","141"
"197","PEgjegGISMRy","2023-10-24","lKqPgUDfgI","Books","P0121","4","17.98","0.01","North","Offline","4","71.2","17.8","1","0.04","Books_North","P0","5","true","1","53","2.99290780141844","4864.940000000003","141"
"198","rYaJcHzjfedi","2022-10-05","8LlCQ3Lwjj","Electronics","P0042","5","12.87","0.04","East","Offline","3","61.78","12.356","1.666666666666667","0.2","Electronics_East","P0","5","true","1","79","2.936507936507936","4261.129999999999","126"
"199","hNwHp3dkGyd2","2022-02-11","dO1i1ty7Zo","Books","P0061","4","4.38","0.14","North","Online","3","15.07","3.7675","1.333333333333333","0.56","Books_North","P0","5","true","2","388","2.99290780141844","4864.940000000003","141"
"200","Yj253L2RvbjL","2024-04-19","u6vhTc5U45","Clothing","P0264","3","10.8","0.19","West","Offline","5","26.24","8.746666666666666","0.6","0.5700000000000001","Clothing_West","P0","5","true","3","297","3.116666666666667","4169.719999999999","120"
"201","0kgKWZOpEp6Z","2020-03-18","0NwgTyo7P2","Clothing","P0445","5","2.65","0.2","North","Offline","8","10.6","2.12","0.625","1","Clothing_North","P0","5","true","3","425","2.99290780141844","4864.940000000003","141"
"202","nmHsRLi9hBLR","2021-06-09","t8cMcGO4S1","Home","P0066","1","15.81","0.11","North","Offline","9","14.07","14.07","0.1111111111111111","0.11","Home_North","P0","5","true","2","397","2.99290780141844","4864.940000000003","141"
"203","IubP7EcgZLby","2024-08-18","px0UCD8GLy","Electronics","P0278","2","16.78","0.21","South","Offline","5","26.51","13.255","0.4","0.42","Electronics_South","P0","5","true","3","296","3.575221238938053","5036.29","113"
"204","Oq2Q116wd9RP","2023-01-25","9tkEtvptrf","Books","P0389","5","17.35","0.18","West","Online","6","71.14","14.228","0.8333333333333334","0.8999999999999999","Books_West","P0","5","true","3","54","3.116666666666667","4169.719999999999","120"
"205","EgDphW3clNf1","2024-10-30","nbo0AU26zI","Books","P0182","0","10.21","0.08","East","Online","1","0","","0","0","Books_East","P0","5","true","2","475","2.936507936507936","4261.129999999999","126"
"206","BjSRouuuvXd3","2021-04-27","Gix23JRAR6","Books","P0304","2","9.32","0.21","West","Online","6","14.73","7.365","0.3333333333333333","0.42","Books_West","P0","5","true","3","393","3.116666666666667","4169.719999999999","120"
"207","PWfMOF9WnRkd","2020-06-30","ZIAtNmn5Ti","Clothing","P0197","6","12.81","0.06","South","Offline","4","72.25","12.04166666666667","1.5","0.36","Clothing_South","P0","5","true","1","50","3.575221238938053","5036.29","113"
"208","tNxivNmDUgSw","2024-02-06","H9JczWFcjV","Clothing","P0030","2","17.11","0.22","North","Online","10","26.69","13.345","0.2","0.44","Clothing_North","P0","5","true","4","293","2.99290780141844","4864.940000000003","141"
"209","L0D2L6jjes7G","2023-02-24","th8YMleatt","Electronics","P0265","3","15.42","0.23","East","Online","5","35.62","11.87333333333333","0.6","0.6900000000000001","Electronics_East","P0","5","true","4","217","2.936507936507936","4261.129999999999","126"
"210","sythvk6XLiLk","2024-12-27","sTTCdLZRb4","Books","P0448","3","17.64","0.09","West","Offline","7","48.16","16.05333333333333","0.4285714285714285","0.27","Books_West","P0","5","true","2","133","3.116666666666667","4169.719999999999","120"
"211","KHHCHGAAHVMw","2024-02-25","Q31COjcyeP","Home","P0332","1","24.05","0.05","North","Offline","7","22.85","22.85","0.1428571428571428","0.05","Home_North","P0","5","true","1","325","2.99290780141844","4864.940000000003","141"
"212","ZXjJpeDLWuzI","2024-04-27","U6eGOO2tQN","Clothing","P0018","3","14.93","0.08","North","Online","1","41.21","13.73666666666667","3","0.24","Clothing_North","P0","5","true","2","173","2.99290780141844","4864.940000000003","141"
"213","JdlEF8r6hXBC","2024-09-11","RF0MoV8zjw","Groceries","P0269","5","21.38","0.17","East","Online","10","88.73","17.746","0.5","0.8500000000000001","Groceries_East","P0","5","true","3","25","2.936507936507936","4261.129999999999","126"
"214","qfrcov0TYDwy","2024-03-09","aiAwa6t6Zs","Books","P0124","5","22.49","0.11","South","Offline","2","100.08","20.016","2.5","0.55","Books_South","P0","5","true","2","19","3.575221238938053","5036.29","113"
"215","QoFaRB0N7xSE","2022-09-18","NdVtNX32YD","Clothing","P0144","3","8.05","0.23","West","Online","1","18.6","6.2","3","0.6900000000000001","Clothing_West","P0","5","true","4","363","3.116666666666667","4169.719999999999","120"
"216","nfafjf9bvNsh","2020-12-02","Bx331NLajO","Clothing","P0233","4","10.61","0.17","East","Online","10","35.23","8.8075","0.4","0.68","Clothing_East","P0","5","true","3","221","2.936507936507936","4261.129999999999","126"
"217","jHQjnQGmBA0N","2021-06-22","3hEvff6VvM","Home","P0385","1","11.94","0.24","East","Online","1","9.07","9.07","1","0.24","Home_East","P0","5","true","4","442","2.936507936507936","4261.129999999999","126"
"218","Zn0sUbfPmjqf","2024-04-14","C5JWsdhWnQ","Home","P0368","6","23.15","0.12","North","Offline","9","122.23","20.37166666666667","0.6666666666666666","0.72","Home_North","P0","5","true","2","9","2.99290780141844","4864.940000000003","141"
"219","jtCyoaWv1iSk","2023-04-18","74rWUzgiV5","Books","P0056","1","20.57","0.28","East","Online","3","14.81","14.81","0.3333333333333333","0.28","Books_East","P0","5","true","4","391","2.936507936507936","4261.129999999999","126"
"220","2g9FGaHFpkT8","2022-05-17","Qdyl5tv9MM","Groceries","P0153","3","13.99","0.3","South","Online","7","29.38","9.793333333333333","0.4285714285714285","0.8999999999999999","Groceries_South","P0","5","true","4","266","3.575221238938053","5036.29","113"
"221","AuGsHtZghGKM","2020-07-30","EpkIL2oVAb","Electronics","P0017","3","10.68","0.21","East","Online","10","25.31","8.436666666666666","0.3","0.63","Electronics_East","P0","5","true","3","302","2.936507936507936","4261.129999999999","126"
"222","MLh6B5RvRGDn","2024-05-29","89tAlWQZgY","Groceries","P0375","4","14.4","0.24","East","Online","3","43.78","10.945","1.333333333333333","0.96","Groceries_East","P0","5","true","4","155","2.936507936507936","4261.129999999999","126"
"223","F3NuBLSx62e4","2020-07-19","W6W9JQbgSp","Groceries","P0234","5","9.01","0.12","East","Offline","9","39.64","7.928","0.5555555555555556","0.6","Groceries_East","P0","5","true","2","178","2.936507936507936","4261.129999999999","126"
"224","JGm8fuIiMQjG","2023-11-25","tK2ukPHjIQ","Groceries","P0255","2","10.85","0.04","North","Online","2","20.83","10.415","1","0.08","Groceries_North","P0","5","true","1","342","2.99290780141844","4864.940000000003","141"
"225","lVgRce2mXR4p","2020-03-02","Txuw4WBwP4","Electronics","P0040","9","5.17","0.04","North","Offline","5","44.67","4.963333333333334","1.8","0.36","Electronics_North","P0","5","true","1","149","2.99290780141844","4864.940000000003","141"
"226","WwFlSt7kQpwG","2023-07-16","ZzZ0yraITq","Books","P0340","3","9.9","0.01","South","Online","9","29.4","9.799999999999999","0.3333333333333333","0.03","Books_South","P0","5","true","1","263","3.575221238938053","5036.29","113"
"227","xf0h344y6Py1","2023-11-06","ZkBJlvEnA4","Groceries","P0314","3","20.18","0.17","East","Online","5","50.25","16.75","0.6","0.51","Groceries_East","P0","5","true","3","124","2.936507936507936","4261.129999999999","126"
"228","qdSqpTzXjrxU","2023-02-21","fliL3quI1a","Clothing","P0404","1","21.57","0.29","North","Offline","3","15.31","15.31","0.3333333333333333","0.29","Clothing_North","P0","5","true","4","386","2.99290780141844","4864.940000000003","141"
"229","7F8Vruoaoigz","2022-12-22","qOW6sZiEvx","Clothing","P0167","3","11.94","0.15","West","Offline","9","30.45","10.15","0.3333333333333333","0.45","Clothing_West","P0","5","true","3","251","3.116666666666667","4169.719999999999","120"
"230","JNpDxtt65wgH","2021-07-14","Uln585SSvO","Home","P0142","2","6.36","0.09","North","Online","2","11.58","5.79","1","0.18","Home_North","P0","5","true","2","419","2.99290780141844","4864.940000000003","141"
"231","VVXyQI6Pd2u4","2021-07-26","lJ4EGeYjB4","Home","P0289","3","11.56","0.17","West","Online","9","28.78","9.593333333333334","0.3333333333333333","0.51","Home_West","P0","5","true","3","271","3.116666666666667","4169.719999999999","120"
"232","w9giE5HXGZjP","2024-07-09","DQxd8yalnF","Electronics","P0468","4","29.21","0.28","South","Online","8","84.12","21.03","0.5","1.12","Electronics_South","P0","5","true","4","30","3.575221238938053","5036.29","113"
"233","PmzdOUYYP6Gw","2024-11-27","aZQikTJkwZ","Clothing","P0237","6","28.21","0.29","South","Online","7","120.17","20.02833333333333","0.8571428571428571","1.74","Clothing_South","P0","5","true","4","11","3.575221238938053","5036.29","113"
"234","ncIVVMOG0skY","2021-06-23","Hg790cbc9O","Clothing","P0234","4","3.4","0.09","North","Online","2","12.38","3.095","2","0.36","Clothing_North","P0","5","true","2","414","2.99290780141844","4864.940000000003","141"
"235","Y7Cnum6Q2EFA","2020-01-02","Wf3kpyPIrr","Home","P0405","3","8.22","0.05","East","Offline","3","23.43","7.81","1","0.15","Home_East","P0","5","true","1","320","2.936507936507936","4261.129999999999","126"
"236","7gmaX9MXVgAY","2021-11-01","hJpribaov3","Electronics","P0090","2","19.67","0.08","East","Offline","3","36.19","18.095","0.6666666666666666","0.16","Electronics_East","P0","5","true","2","214","2.936507936507936","4261.129999999999","126"
"237","ZvZyTmU18spD","2024-07-29","Kv6sy3Orpy","Groceries","P0288","6","17.81","0.06","West","Online","3","100.45","16.74166666666667","2","0.36","Groceries_West","P0","5","true","1","18","3.116666666666667","4169.719999999999","120"
"238","43zdwahU5Hfl","2023-02-24","NMbPhA1NdG","Books","P0239","2","23.99","0.16","West","Online","3","40.3","20.15","0.6666666666666666","0.32","Books_West","P0","5","true","3","176","3.116666666666667","4169.719999999999","120"
"239","2dO9m5n4VTPj","2023-05-16","A9ytkotAOZ","Electronics","P0293","0","14.33","0.08","East","Offline","5","0","","0","0","Electronics_East","P0","5","true","2","475","2.936507936507936","4261.129999999999","126"
"240","bs3rLZxR2gwa","2022-02-09","XrdueCAoPK","Books","P0055","2","17.02","0.16","North","Online","1","28.59","14.295","2","0.32","Books_North","P0","5","true","3","272","2.99290780141844","4864.940000000003","141"
"241","hSMbzJUzy0Vv","2022-01-10","6xv9Pul8RC","Groceries","P0439","7","15.12","0.05","North","Online","2","100.55","14.36428571428571","3.5","0.35","Groceries_North","P0","5","true","1","17","2.99290780141844","4864.940000000003","141"
"242","izHVAp1LGslq","2020-09-25","mRdaqwo7g0","Groceries","P0061","5","26.15","0.02","North","Online","2","128.14","25.628","2.5","0.1","Groceries_North","P0","5","true","1","5","2.99290780141844","4864.940000000003","141"
"243","8975KfY8Juth","2022-11-01","L5KWifD5sj","Groceries","P0259","1","18.6","0.26","West","Offline","5","13.76","13.76","0.2","0.26","Groceries_West","P0","5","true","4","400","3.116666666666667","4169.719999999999","120"
